probe,gene,gsm,tumor,expression,mean,std,z_score
ILMN_1696521,egfr,GSM4003514,MN,269.9774,279.1717563,151.1702175,-0.060821215
ILMN_1696521,egfr,GSM4003539,MN,304.6166,279.1717563,151.1702175,0.168319158
ILMN_1696521,egfr,GSM4003546,MN,344.8034,279.1717563,151.1702175,0.434157235
ILMN_1696521,egfr,GSM4003548,MN,357.7104,279.1717563,151.1702175,0.51953781
ILMN_1696521,egfr,GSM4003549,MN,314.206,279.1717563,151.1702175,0.23175361
ILMN_1696521,egfr,GSM4003553,MN,327.2217,279.1717563,151.1702175,0.317853242
ILMN_1696521,egfr,GSM4003565,MN,356.4013,279.1717563,151.1702175,0.510878035
ILMN_1696521,egfr,GSM4003571,MN,284.8879,279.1717563,151.1702175,0.037812631
ILMN_1696521,egfr,GSM4003602,MN,477.9199,279.1717563,151.1702175,1.314730818
ILMN_1696521,egfr,GSM4003609,MN,497.5766,279.1717563,151.1702175,1.44476106
ILMN_1696521,egfr,GSM4003611,MN,240.5596,279.1717563,151.1702175,-0.255421716
ILMN_1696521,egfr,GSM4003615,MN,486.744,279.1717563,151.1702175,1.373102765
ILMN_1696521,egfr,GSM4003631,MN,443.6097,279.1717563,151.1702175,1.0877668
ILMN_1696521,egfr,GSM4003636,MN,221.0101,279.1717563,151.1702175,-0.384742824
ILMN_1696521,egfr,GSM4003668,MN,199.8931,279.1717563,151.1702175,-0.524433038
ILMN_1696521,egfr,GSM4003692,MN,206.9087,279.1717563,151.1702175,-0.478024425
ILMN_1696521,egfr,GSM4003697,MN,289.4079,279.1717563,151.1702175,0.0677127
ILMN_1696521,egfr,GSM4003698,MN,202.4361,279.1717563,151.1702175,-0.507610941
ILMN_1696521,egfr,GSM4003703,MN,196.9339,279.1717563,151.1702175,-0.544008322
ILMN_1696521,egfr,GSM4003705,MN,207.7107,279.1717563,151.1702175,-0.472719148
ILMN_1696521,egfr,GSM4003712,MN,231.6915,279.1717563,151.1702175,-0.314084726
ILMN_1696521,egfr,GSM4003713,MN,193.0942,279.1717563,151.1702175,-0.569408166
ILMN_1696521,egfr,GSM4003714,MN,221.4843,279.1717563,151.1702175,-0.381605963
ILMN_1696521,egfr,GSM4003715,MN,213.6483,279.1717563,151.1702175,-0.43344157
ILMN_1696521,egfr,GSM4003716,MN,205.0135,279.1717563,151.1702175,-0.490561286
ILMN_1696521,egfr,GSM4003719,MN,195.3302,279.1717563,151.1702175,-0.554616893
ILMN_1696521,egfr,GSM4003729,MN,231.3363,279.1717563,151.1702175,-0.316434395
ILMN_1696521,egfr,GSM4003733,MN,196.8815,279.1717563,151.1702175,-0.544354951
ILMN_1696521,egfr,GSM4003738,MN,220.1447,279.1717563,151.1702175,-0.390467496
ILMN_1696521,egfr,GSM4003744,MN,217.2807,279.1717563,151.1702175,-0.409413027
ILMN_1696521,egfr,GSM4003753,MN,174.7739,279.1717563,151.1702175,-0.690598043
ILMN_1696521,egfr,GSM4003772,MN,208.5115,279.1717563,151.1702175,-0.467421808
ILMN_1696521,egfr,GSM4003810,MN,1059.131,279.1717563,151.1702175,5.159476891
ILMN_1696521,egfr,GSM4003830,MN,1213.142,279.1717563,151.1702175,6.178268837
ILMN_1696521,egfr,GSM4003322,NN,120.8279,377.3452,269.4668905,-0.951943667
ILMN_1696521,egfr,GSM4003345,NN,134.0943,377.3452,269.4668905,-0.902711645
ILMN_1696521,egfr,GSM4003367,NN,297.5544,377.3452,269.4668905,-0.296106137
ILMN_1696521,egfr,GSM4003377,NN,259.4382,377.3452,269.4668905,-0.437556539
ILMN_1696521,egfr,GSM4003482,NN,343.049,377.3452,269.4668905,-0.127274263
ILMN_1696521,egfr,GSM4003504,NN,313.6555,377.3452,269.4668905,-0.236354455
ILMN_1696521,egfr,GSM4003587,NN,361.6762,377.3452,269.4668905,-0.058148146
ILMN_1696521,egfr,GSM4003599,NN,450.6269,377.3452,269.4668905,0.271950665
ILMN_1696521,egfr,GSM4003612,NN,385.9901,377.3452,269.4668905,0.032081492
ILMN_1696521,egfr,GSM4003799,NN,1131.877,377.3452,269.4668905,2.800090945
ILMN_1696521,egfr,GSM4003847,NN,352.0077,377.3452,269.4668905,-0.094028249
ILMN_1696591,rb1,GSM4003137,BN,322.4702,489.1631443,265.4692377,-0.627918119
ILMN_1696591,rb1,GSM4003140,BN,268.6891,489.1631443,265.4692377,-0.83050694
ILMN_1696591,rb1,GSM4003142,BN,300.323,489.1631443,265.4692377,-0.711344734
ILMN_1696591,rb1,GSM4003143,BN,244.257,489.1631443,265.4692377,-0.922540579
ILMN_1696591,rb1,GSM4003144,BN,369.9177,489.1631443,265.4692377,-0.449187429
ILMN_1696591,rb1,GSM4003145,BN,273.9753,489.1631443,265.4692377,-0.810594275
ILMN_1696591,rb1,GSM4003146,BN,365.7733,489.1631443,265.4692377,-0.464799031
ILMN_1696591,rb1,GSM4003148,BN,338.3885,489.1631443,265.4692377,-0.567955239
ILMN_1696591,rb1,GSM4003149,BN,848.0491,489.1631443,265.4692377,1.351892818
ILMN_1696591,rb1,GSM4003151,BN,222.1461,489.1631443,265.4692377,-1.005830456
ILMN_1696591,rb1,GSM4003186,BN,271.0649,489.1631443,265.4692377,-0.821557504
ILMN_1696591,rb1,GSM4003188,BN,276.2343,489.1631443,265.4692377,-0.802084815
ILMN_1696591,rb1,GSM4003189,BN,319.3368,489.1631443,265.4692377,-0.63972137
ILMN_1696591,rb1,GSM4003233,BN,276.932,489.1631443,265.4692377,-0.799456638
ILMN_1696591,rb1,GSM4003234,BN,386.295,489.1631443,265.4692377,-0.387495535
ILMN_1696591,rb1,GSM4003236,BN,563.9744,489.1631443,265.4692377,0.281807626
ILMN_1696591,rb1,GSM4003237,BN,349.5087,489.1631443,265.4692377,-0.526066393
ILMN_1696591,rb1,GSM4003259,BN,476.1165,489.1631443,265.4692377,-0.049145598
ILMN_1696591,rb1,GSM4003260,BN,366.637,489.1631443,265.4692377,-0.461545546
ILMN_1696591,rb1,GSM4003272,BN,559.6153,489.1631443,265.4692377,0.265387268
ILMN_1696591,rb1,GSM4003281,BN,712.2971,489.1631443,265.4692377,0.8405266
ILMN_1696591,rb1,GSM4003285,BN,448.1666,489.1631443,265.4692377,-0.15443049
ILMN_1696591,rb1,GSM4003289,BN,317.6502,489.1631443,265.4692377,-0.646074648
ILMN_1696591,rb1,GSM4003291,BN,302.3847,489.1631443,265.4692377,-0.703578486
ILMN_1696591,rb1,GSM4003301,BN,296.6071,489.1631443,265.4692377,-0.725342213
ILMN_1696591,rb1,GSM4003303,BN,309.4426,489.1631443,265.4692377,-0.676991978
ILMN_1696591,rb1,GSM4003304,BN,336.4043,489.1631443,265.4692377,-0.575429551
ILMN_1696591,rb1,GSM4003314,BN,178.4165,489.1631443,265.4692377,-1.170556133
ILMN_1696591,rb1,GSM4003317,BN,186.5725,489.1631443,265.4692377,-1.139833176
ILMN_1696591,rb1,GSM4003318,BN,149.6555,489.1631443,265.4692377,-1.27889637
ILMN_1696591,rb1,GSM4003323,BN,120.78,489.1631443,265.4692377,-1.387667918
ILMN_1696591,rb1,GSM4003324,BN,149.3641,489.1631443,265.4692377,-1.279994049
ILMN_1696591,rb1,GSM4003326,BN,154.6348,489.1631443,265.4692377,-1.260139771
ILMN_1696591,rb1,GSM4003339,BN,199.2736,489.1631443,265.4692377,-1.091989215
ILMN_1696591,rb1,GSM4003346,BN,140.5007,489.1631443,265.4692377,-1.313381721
ILMN_1696591,rb1,GSM4003365,BN,264.4358,489.1631443,265.4692377,-0.846528759
ILMN_1696591,rb1,GSM4003368,BN,312.9915,489.1631443,265.4692377,-0.663623574
ILMN_1696591,rb1,GSM4003372,BN,341.059,489.1631443,265.4692377,-0.557895693
ILMN_1696591,rb1,GSM4003375,BN,282.2079,489.1631443,265.4692377,-0.779582773
ILMN_1696591,rb1,GSM4003380,BN,215.57,489.1631443,265.4692377,-1.030602064
ILMN_1696591,rb1,GSM4003385,BN,271.1148,489.1631443,265.4692377,-0.821369535
ILMN_1696591,rb1,GSM4003386,BN,221.3493,489.1631443,265.4692377,-1.008831934
ILMN_1696591,rb1,GSM4003392,BN,358.2292,489.1631443,265.4692377,-0.493217013
ILMN_1696591,rb1,GSM4003408,BN,332.2494,489.1631443,265.4692377,-0.591080706
ILMN_1696591,rb1,GSM4003412,BN,616.9999,489.1631443,265.4692377,0.481550167
ILMN_1696591,rb1,GSM4003415,BN,248.7105,489.1631443,265.4692377,-0.905764624
ILMN_1696591,rb1,GSM4003416,BN,265.2154,489.1631443,265.4692377,-0.843592072
ILMN_1696591,rb1,GSM4003418,BN,248.2744,489.1631443,265.4692377,-0.907407376
ILMN_1696591,rb1,GSM4003421,BN,507.9281,489.1631443,265.4692377,0.070685989
ILMN_1696591,rb1,GSM4003423,BN,757.9126,489.1631443,265.4692377,1.012356302
ILMN_1696591,rb1,GSM4003434,BN,187.586,489.1631443,265.4692377,-1.136015408
ILMN_1696591,rb1,GSM4003435,BN,246.1114,489.1631443,265.4692377,-0.915555213
ILMN_1696591,rb1,GSM4003436,BN,818.3536,489.1631443,265.4692377,1.240032399
ILMN_1696591,rb1,GSM4003437,BN,155.2627,489.1631443,265.4692377,-1.257774525
ILMN_1696591,rb1,GSM4003438,BN,311.3293,489.1631443,265.4692377,-0.66988494
ILMN_1696591,rb1,GSM4003466,BN,698.8,489.1631443,265.4692377,0.789684174
ILMN_1696591,rb1,GSM4003471,BN,336.1779,489.1631443,265.4692377,-0.576282381
ILMN_1696591,rb1,GSM4003484,BN,357.4045,489.1631443,265.4692377,-0.496323587
ILMN_1696591,rb1,GSM4003491,BN,593.0419,489.1631443,265.4692377,0.391302422
ILMN_1696591,rb1,GSM4003505,BN,473.3852,489.1631443,265.4692377,-0.059434172
ILMN_1696591,rb1,GSM4003507,BN,717.7105,489.1631443,265.4692377,0.860918416
ILMN_1696591,rb1,GSM4003519,BN,490.6398,489.1631443,265.4692377,0.005562436
ILMN_1696591,rb1,GSM4003520,BN,470.0741,489.1631443,265.4692377,-0.071906804
ILMN_1696591,rb1,GSM4003521,BN,628.2396,489.1631443,265.4692377,0.523889159
ILMN_1696591,rb1,GSM4003522,BN,470.1364,489.1631443,265.4692377,-0.071672125
ILMN_1696591,rb1,GSM4003523,BN,588.08,489.1631443,265.4692377,0.372611367
ILMN_1696591,rb1,GSM4003524,BN,672.021,489.1631443,265.4692377,0.688809963
ILMN_1696591,rb1,GSM4003525,BN,432.7592,489.1631443,265.4692377,-0.212468853
ILMN_1696591,rb1,GSM4003526,BN,726.8412,489.1631443,265.4692377,0.895312985
ILMN_1696591,rb1,GSM4003527,BN,476.0239,489.1631443,265.4692377,-0.049494414
ILMN_1696591,rb1,GSM4003528,BN,699.5148,489.1631443,265.4692377,0.792376765
ILMN_1696591,rb1,GSM4003529,BN,722.3116,489.1631443,265.4692377,0.878250368
ILMN_1696591,rb1,GSM4003530,BN,517.0593,489.1631443,265.4692377,0.105082442
ILMN_1696591,rb1,GSM4003531,BN,673.4507,489.1631443,265.4692377,0.694195521
ILMN_1696591,rb1,GSM4003532,BN,392.2012,489.1631443,265.4692377,-0.365247383
ILMN_1696591,rb1,GSM4003533,BN,903.8306,489.1631443,265.4692377,1.562016975
ILMN_1696591,rb1,GSM4003534,BN,355.3462,489.1631443,265.4692377,-0.504077028
ILMN_1696591,rb1,GSM4003535,BN,549.6235,489.1631443,265.4692377,0.227749009
ILMN_1696591,rb1,GSM4003536,BN,504.4021,489.1631443,265.4692377,0.057403848
ILMN_1696591,rb1,GSM4003537,BN,784.1567,489.1631443,265.4692377,1.11121559
ILMN_1696591,rb1,GSM4003538,BN,625.2682,489.1631443,265.4692377,0.512696148
ILMN_1696591,rb1,GSM4003560,BN,381.5655,489.1631443,265.4692377,-0.405311159
ILMN_1696591,rb1,GSM4003564,BN,567.0166,489.1631443,265.4692377,0.293267334
ILMN_1696591,rb1,GSM4003566,BN,406.5844,489.1631443,265.4692377,-0.311067094
ILMN_1696591,rb1,GSM4003567,BN,493.9189,489.1631443,265.4692377,0.017914526
ILMN_1696591,rb1,GSM4003569,BN,477.2936,489.1631443,265.4692377,-0.044711562
ILMN_1696591,rb1,GSM4003576,BN,609.0827,489.1631443,265.4692377,0.451726749
ILMN_1696591,rb1,GSM4003578,BN,412.4836,489.1631443,265.4692377,-0.28884531
ILMN_1696591,rb1,GSM4003579,BN,490.3417,489.1631443,265.4692377,0.004439519
ILMN_1696591,rb1,GSM4003583,BN,977.4785,489.1631443,265.4692377,1.83944234
ILMN_1696591,rb1,GSM4003584,BN,1020.444,489.1631443,265.4692377,2.001289718
ILMN_1696591,rb1,GSM4003585,BN,999.8253,489.1631443,265.4692377,1.923620831
ILMN_1696591,rb1,GSM4003586,BN,932.5178,489.1631443,265.4692377,1.670079214
ILMN_1696591,rb1,GSM4003588,BN,1146.551,489.1631443,265.4692377,2.476324042
ILMN_1696591,rb1,GSM4003592,BN,1300.681,489.1631443,265.4692377,3.05691862
ILMN_1696591,rb1,GSM4003593,BN,1142.859,489.1631443,265.4692377,2.462416593
ILMN_1696591,rb1,GSM4003594,BN,383.3042,489.1631443,265.4692377,-0.398761624
ILMN_1696591,rb1,GSM4003595,BN,428.6513,489.1631443,265.4692377,-0.227942962
ILMN_1696591,rb1,GSM4003597,BN,1042.515,489.1631443,265.4692377,2.084429294
ILMN_1696591,rb1,GSM4003598,BN,825.9267,489.1631443,265.4692377,1.268559622
ILMN_1696591,rb1,GSM4003600,BN,581.356,489.1631443,265.4692377,0.347282632
ILMN_1696591,rb1,GSM4003603,BN,1004.204,489.1631443,265.4692377,1.940115021
ILMN_1696591,rb1,GSM4003604,BN,453.7386,489.1631443,265.4692377,-0.13344124
ILMN_1696591,rb1,GSM4003605,BN,451.5965,489.1631443,265.4692377,-0.141510348
ILMN_1696591,rb1,GSM4003606,BN,1155.812,489.1631443,265.4692377,2.51120944
ILMN_1696591,rb1,GSM4003613,BN,348.5165,489.1631443,265.4692377,-0.529803926
ILMN_1696591,rb1,GSM4003618,BN,337.5745,489.1631443,265.4692377,-0.571021508
ILMN_1696591,rb1,GSM4003619,BN,434.3653,489.1631443,265.4692377,-0.206418811
ILMN_1696591,rb1,GSM4003620,BN,549.871,489.1631443,265.4692377,0.22868132
ILMN_1696591,rb1,GSM4003621,BN,559.86,489.1631443,265.4692377,0.266309032
ILMN_1696591,rb1,GSM4003623,BN,394.6687,489.1631443,265.4692377,-0.355952521
ILMN_1696591,rb1,GSM4003624,BN,581.281,489.1631443,265.4692377,0.347000114
ILMN_1696591,rb1,GSM4003625,BN,334.0622,489.1631443,265.4692377,-0.584252043
ILMN_1696591,rb1,GSM4003626,BN,567.6954,489.1631443,265.4692377,0.295824316
ILMN_1696591,rb1,GSM4003628,BN,309.5801,489.1631443,265.4692377,-0.676474027
ILMN_1696591,rb1,GSM4003629,BN,374.9597,489.1631443,265.4692377,-0.430194645
ILMN_1696591,rb1,GSM4003630,BN,496.9264,489.1631443,265.4692377,0.029243523
ILMN_1696591,rb1,GSM4003632,BN,595.2145,489.1631443,265.4692377,0.399486421
ILMN_1696591,rb1,GSM4003633,BN,558.6599,489.1631443,265.4692377,0.261788357
ILMN_1696591,rb1,GSM4003634,BN,427.9089,489.1631443,265.4692377,-0.230739519
ILMN_1696591,rb1,GSM4003635,BN,362.3707,489.1631443,265.4692377,-0.477616335
ILMN_1696591,rb1,GSM4003638,BN,286.8561,489.1631443,265.4692377,-0.762073399
ILMN_1696591,rb1,GSM4003639,BN,334.5319,489.1631443,265.4692377,-0.582482723
ILMN_1696591,rb1,GSM4003640,BN,277.3933,489.1631443,265.4692377,-0.797718961
ILMN_1696591,rb1,GSM4003641,BN,264.7656,489.1631443,265.4692377,-0.845286431
ILMN_1696591,rb1,GSM4003643,BN,968.0508,489.1631443,265.4692377,1.803928997
ILMN_1696591,rb1,GSM4003644,BN,401.9381,489.1631443,265.4692377,-0.32856931
ILMN_1696591,rb1,GSM4003645,BN,202.6793,489.1631443,265.4692377,-1.079160233
ILMN_1696591,rb1,GSM4003646,BN,400.08,489.1631443,265.4692377,-0.335568615
ILMN_1696591,rb1,GSM4003647,BN,288.1812,489.1631443,265.4692377,-0.75708186
ILMN_1696591,rb1,GSM4003648,BN,458.3804,489.1631443,265.4692377,-0.115955975
ILMN_1696591,rb1,GSM4003649,BN,482.2647,489.1631443,265.4692377,-0.025985852
ILMN_1696591,rb1,GSM4003650,BN,408.8046,489.1631443,265.4692377,-0.30270379
ILMN_1696591,rb1,GSM4003651,BN,935.236,489.1631443,265.4692377,1.680318441
ILMN_1696591,rb1,GSM4003652,BN,490.5985,489.1631443,265.4692377,0.005406862
ILMN_1696591,rb1,GSM4003654,BN,342.212,489.1631443,265.4692377,-0.55355244
ILMN_1696591,rb1,GSM4003656,BN,459.0117,489.1631443,265.4692377,-0.113577922
ILMN_1696591,rb1,GSM4003657,BN,334.2182,489.1631443,265.4692377,-0.583664404
ILMN_1696591,rb1,GSM4003658,BN,438.1655,489.1631443,265.4692377,-0.192103781
ILMN_1696591,rb1,GSM4003659,BN,338.5089,489.1631443,265.4692377,-0.567501703
ILMN_1696591,rb1,GSM4003660,BN,369.0031,489.1631443,265.4692377,-0.452632649
ILMN_1696591,rb1,GSM4003663,BN,431.1259,489.1631443,265.4692377,-0.218621355
ILMN_1696591,rb1,GSM4003664,BN,295.7631,489.1631443,265.4692377,-0.728521489
ILMN_1696591,rb1,GSM4003667,BN,380.4023,489.1631443,265.4692377,-0.409692834
ILMN_1696591,rb1,GSM4003669,BN,691.3698,489.1631443,265.4692377,0.761695244
ILMN_1696591,rb1,GSM4003673,BN,404.0081,489.1631443,265.4692377,-0.320771797
ILMN_1696591,rb1,GSM4003676,BN,453.259,489.1631443,265.4692377,-0.135247853
ILMN_1696591,rb1,GSM4003678,BN,436.1368,489.1631443,265.4692377,-0.199745721
ILMN_1696591,rb1,GSM4003679,BN,526.1198,489.1631443,265.4692377,0.139212573
ILMN_1696591,rb1,GSM4003680,BN,606.0839,489.1631443,265.4692377,0.440430525
ILMN_1696591,rb1,GSM4003681,BN,501.7854,489.1631443,265.4692377,0.047546962
ILMN_1696591,rb1,GSM4003682,BN,486.4309,489.1631443,265.4692377,-0.010292132
ILMN_1696591,rb1,GSM4003683,BN,381.3591,489.1631443,265.4692377,-0.40608865
ILMN_1696591,rb1,GSM4003684,BN,508.6655,489.1631443,265.4692377,0.073463712
ILMN_1696591,rb1,GSM4003685,BN,368.6807,489.1631443,265.4692377,-0.453847103
ILMN_1696591,rb1,GSM4003686,BN,409.7801,489.1631443,265.4692377,-0.299029164
ILMN_1696591,rb1,GSM4003687,BN,442.2858,489.1631443,265.4692377,-0.176582962
ILMN_1696591,rb1,GSM4003688,BN,424.375,489.1631443,265.4692377,-0.24405142
ILMN_1696591,rb1,GSM4003689,BN,498.8329,489.1631443,265.4692377,0.036425146
ILMN_1696591,rb1,GSM4003691,BN,410.4155,489.1631443,265.4692377,-0.296635667
ILMN_1696591,rb1,GSM4003693,BN,542.2298,489.1631443,265.4692377,0.199897571
ILMN_1696591,rb1,GSM4003694,BN,409.9029,489.1631443,265.4692377,-0.298566587
ILMN_1696591,rb1,GSM4003699,BN,399.6696,489.1631443,265.4692377,-0.337114557
ILMN_1696591,rb1,GSM4003701,BN,521.2605,489.1631443,265.4692377,0.120908004
ILMN_1696591,rb1,GSM4003702,BN,481.1801,489.1631443,265.4692377,-0.030071448
ILMN_1696591,rb1,GSM4003704,BN,627.87,489.1631443,265.4692377,0.522496907
ILMN_1696591,rb1,GSM4003708,BN,447.2997,489.1631443,265.4692377,-0.157696028
ILMN_1696591,rb1,GSM4003709,BN,498.1386,489.1631443,265.4692377,0.033809777
ILMN_1696591,rb1,GSM4003710,BN,371.6425,489.1631443,265.4692377,-0.442690254
ILMN_1696591,rb1,GSM4003762,BN,393.967,489.1631443,265.4692377,-0.358595765
ILMN_1696591,rb1,GSM4003763,BN,345.5374,489.1631443,265.4692377,-0.541025942
ILMN_1696591,rb1,GSM4003764,BN,330.1453,489.1631443,265.4692377,-0.599006671
ILMN_1696591,rb1,GSM4003765,BN,281.7617,489.1631443,265.4692377,-0.78126357
ILMN_1696591,rb1,GSM4003766,BN,496.031,489.1631443,265.4692377,0.025870627
ILMN_1696591,rb1,GSM4003767,BN,286.1219,489.1631443,265.4692377,-0.764839068
ILMN_1696591,rb1,GSM4003768,BN,428.2514,489.1631443,265.4692377,-0.229449351
ILMN_1696591,rb1,GSM4003769,BN,333.9124,489.1631443,265.4692377,-0.584816326
ILMN_1696591,rb1,GSM4003770,BN,352.017,489.1631443,265.4692377,-0.516617841
ILMN_1696591,rb1,GSM4003771,BN,453.4043,489.1631443,265.4692377,-0.13470052
ILMN_1696591,rb1,GSM4003773,BN,261.154,489.1631443,265.4692377,-0.85889102
ILMN_1696591,rb1,GSM4003774,BN,268.1858,489.1631443,265.4692377,-0.832402829
ILMN_1696591,rb1,GSM4003775,BN,271.8773,489.1631443,265.4692377,-0.818497263
ILMN_1696591,rb1,GSM4003776,BN,235.6879,489.1631443,265.4692377,-0.954819649
ILMN_1696591,rb1,GSM4003777,BN,268.8757,489.1631443,265.4692377,-0.829804034
ILMN_1696591,rb1,GSM4003778,BN,420.8026,489.1631443,265.4692377,-0.257508346
ILMN_1696591,rb1,GSM4003779,BN,282.7627,489.1631443,265.4692377,-0.777492888
ILMN_1696591,rb1,GSM4003780,BN,280.5593,489.1631443,265.4692377,-0.785792908
ILMN_1696591,rb1,GSM4003781,BN,285.9568,489.1631443,265.4692377,-0.765460986
ILMN_1696591,rb1,GSM4003782,BN,276.8233,489.1631443,265.4692377,-0.799866102
ILMN_1696591,rb1,GSM4003801,BN,1231.304,489.1631443,265.4692377,2.795581372
ILMN_1696591,rb1,GSM4003802,BN,1368.199,489.1631443,265.4692377,3.311253174
ILMN_1696591,rb1,GSM4003806,BN,1475.032,489.1631443,265.4692377,3.713683982
ILMN_1696591,rb1,GSM4003819,BN,1115.437,489.1631443,265.4692377,2.359120255
ILMN_1696591,rb1,GSM4003820,BN,1280.094,489.1631443,265.4692377,2.979369145
ILMN_1696591,rb1,GSM4003821,BN,1340.462,489.1631443,265.4692377,3.206770258
ILMN_1696591,rb1,GSM4003825,BN,1157.887,489.1631443,265.4692377,2.519025788
ILMN_1696591,rb1,GSM4003828,BN,1148.964,489.1631443,265.4692377,2.485413608
ILMN_1696591,rb1,GSM4003839,BN,389.3085,489.1631443,265.4692377,-0.376143937
ILMN_1696591,rb1,GSM4003841,BN,948.4056,489.1631443,265.4692377,1.729927203
ILMN_1696591,rb1,GSM4003842,BN,451.0917,489.1631443,265.4692377,-0.143411887
ILMN_1696591,rb1,GSM4003843,BN,497.2147,489.1631443,265.4692377,0.030329524
ILMN_1696591,rb1,GSM4003844,BN,401.0663,489.1631443,265.4692377,-0.331853307
ILMN_1696591,rb1,GSM4003846,BN,362.3564,489.1631443,265.4692377,-0.477670202
ILMN_1696591,rb1,GSM4003138,MN,343.3714,446.1935567,232.9883544,-0.441318867
ILMN_1696591,rb1,GSM4003139,MN,263.5793,446.1935567,232.9883544,-0.783791349
ILMN_1696591,rb1,GSM4003147,MN,316.0719,446.1935567,232.9883544,-0.55848996
ILMN_1696591,rb1,GSM4003150,MN,519.4918,446.1935567,232.9883544,0.314600459
ILMN_1696591,rb1,GSM4003152,MN,434.6786,446.1935567,232.9883544,-0.049422885
ILMN_1696591,rb1,GSM4003154,MN,324.5067,446.1935567,232.9883544,-0.522287292
ILMN_1696591,rb1,GSM4003156,MN,282.793,446.1935567,232.9883544,-0.701324996
ILMN_1696591,rb1,GSM4003157,MN,358.0958,446.1935567,232.9883544,-0.378120859
ILMN_1696591,rb1,GSM4003158,MN,335.8844,446.1935567,232.9883544,-0.473453521
ILMN_1696591,rb1,GSM4003159,MN,338.7656,446.1935567,232.9883544,-0.461087237
ILMN_1696591,rb1,GSM4003167,MN,234.1611,446.1935567,232.9883544,-0.910056029
ILMN_1696591,rb1,GSM4003168,MN,305.1228,446.1935567,232.9883544,-0.605484154
ILMN_1696591,rb1,GSM4003169,MN,229.872,446.1935567,232.9883544,-0.928465104
ILMN_1696591,rb1,GSM4003170,MN,225.0157,446.1935567,232.9883544,-0.949308635
ILMN_1696591,rb1,GSM4003171,MN,361.9976,446.1935567,232.9883544,-0.361374099
ILMN_1696591,rb1,GSM4003172,MN,316.248,446.1935567,232.9883544,-0.557734128
ILMN_1696591,rb1,GSM4003173,MN,244.7862,446.1935567,232.9883544,-0.864452462
ILMN_1696591,rb1,GSM4003175,MN,497.0204,446.1935567,232.9883544,0.218151862
ILMN_1696591,rb1,GSM4003176,MN,264.3392,446.1935567,232.9883544,-0.780529813
ILMN_1696591,rb1,GSM4003177,MN,420.7951,446.1935567,232.9883544,-0.1090117
ILMN_1696591,rb1,GSM4003178,MN,358.7877,446.1935567,232.9883544,-0.375151182
ILMN_1696591,rb1,GSM4003179,MN,286.3087,446.1935567,232.9883544,-0.6862354
ILMN_1696591,rb1,GSM4003181,MN,311.4711,446.1935567,232.9883544,-0.578236869
ILMN_1696591,rb1,GSM4003182,MN,216.4489,446.1935567,232.9883544,-0.986077854
ILMN_1696591,rb1,GSM4003184,MN,283.9757,446.1935567,232.9883544,-0.696248776
ILMN_1696591,rb1,GSM4003190,MN,448.5721,446.1935567,232.9883544,0.010208851
ILMN_1696591,rb1,GSM4003191,MN,472.758,446.1935567,232.9883544,0.114016185
ILMN_1696591,rb1,GSM4003192,MN,467.0251,446.1935567,232.9883544,0.089410234
ILMN_1696591,rb1,GSM4003193,MN,399.7796,446.1935567,232.9883544,-0.199211487
ILMN_1696591,rb1,GSM4003194,MN,370.9903,446.1935567,232.9883544,-0.322776891
ILMN_1696591,rb1,GSM4003196,MN,525.7612,446.1935567,232.9883544,0.3415091
ILMN_1696591,rb1,GSM4003197,MN,436.2764,446.1935567,232.9883544,-0.042565032
ILMN_1696591,rb1,GSM4003200,MN,484.9957,446.1935567,232.9883544,0.166541128
ILMN_1696591,rb1,GSM4003201,MN,370.5364,446.1935567,232.9883544,-0.324725057
